BBG000BFT2L4|Comcast
BBG000BFGNJ5|AlnylamPharmaceuticalsInc
BBG005NMB2L4|AimmuneTherapeuticsInc
BBG001B12Z39|TactileSystemsTechnologyInc
BBG000BGJRC8|CSXCorp
BBG000BF6LY3|Carnival
BBG0020BCPX5|nLightInc
BBG007387YL8|PRAHealthSciencesInc
BBG000BRW644|EdgewellPersonalCareCo
BBG003PGJHP5|TaylorMorrisonHomeCorp
BBG000BLMDQ9|HexcelCorp
BBG000BPT0C6|NobleEnergy
BBG009Q036D0|GMSInc
BBG000BBX657|AmericanWoodmarkCorp
BBG00FBJ6390|UpworkInc
BBG00359HX70|AcaciaCommunicationsInc
BBG000BX3BL3|Weyerhaeuser
BBG000CKGBP2|GILEAD
BBG000BT13B3|ProtoLabsInc
BBG000BB5006|Adobe
BBG000DZK6N6|NationalInstruments
BBG000NJ96L6|Dr.Reddy’sLaboratories
BBG000BMW2Z0|Kimberly-Clark
BBG000BBKZD8|AnikaTherapeuticsInc
BBG000BY33P5|JuniperNetworks
BBG00KT2SCV8|GreenSkyInc
BBG000BFRF55|Cleveland-Cliffs
BBG00C6H6D40|USFoodsHoldingCorp
BBG000BLW102|II-VIInc
BBG00HPDM5Z2|SwitchInc
BBG000C4QP94|ProgressSoftwareCorp
BBG005Q3MQY4|AtaraBiotherapeuticsInc
BBG000BJ5SS8|NewMarketCorp
BBG000BXMFC3|UnitedRentals
BBG000BVD6X4|GlobeLifeInc
BBG000BV2BR2|TechDataCorp
BBG002583CV8|PinterestInc
BBG000BMT9T6|TeledyneTechnologiesInc
BBG000BPPN67|PublicStorage
BBG000C7TF41|HaemoneticsCorp
BBG000BRVKH0|ArrowheadPharmaceuticalsInc
BBG000BJBXZ2|ZynexInc
BBG000BF33K1|CrackerBarrelOldCountrySto
BBG001MC8YF7|BlueprintMedicinesCorp
BBG000BN46R9|AxogenInc
BBG000C5Z1S3|MicronTechnology
BBG000BKYDP9|HealthpeakPropertiesInc
BBG000BGZP70|DonaldsonCo
BBG000BCWG90|KoreaElectricPower
BBG000BVZP59|WEXInc
BBG000BX74M4|PCConnectionInc
BBG009DTD8H2|UnderArmour(C)
BBG000BVHBM1|TollBrothersInc
BBG005BLN209|NOWInc
BBG000BCGHH7|8×8Inc
BBG000BCWWV0|ColumbusMcKinnonCorp
BBG000CVWGS6|ActivisionBlizzard
BBG000G25P51|DiodesInc
BBG000C2L2L0|JonesLangLaSalleInc
BBG000BX6BJ3|AlleghanyCorp
BBG00179VSY7|VoceraCommunicationsInc
BBG000C8D8G9|BankofHawaii
BBG000BKRHQ7|AerojetRocketdyneHoldingsIn
BBG000L8CBX4|TransDigm
BBG000C3NTN5|Hologic
BBG000R33BD1|ReataPharmaceuticalsInc
BBG000BHG9K0|ACADIAPharmaceuticalsInc
BBG00BN969C1|CortevaInc
BBG001KWG293|GrubHubInc
BBG000C23KJ3|TheAESCorporation
BBG000BJP882|FMC
BBG000QSXPZ9|K12Inc
BBG000CC53X1|OshkoshCorporation
BBG000BNMHS4|ManpowerGroupInc
BBG000C46HM9|Macy’s
BBG000BKTFN2|Halliburton
BBG000D9DMK0|LabCorp
BBG000BDD940|WabtecCorp.
BBG000Q2HM09|YelpInc
BBG000QXWHD1|Baidu
BBG000BDXCJ5|CenteneCorporation
BBG000BNFLM9|LamResearch
BBG005F1DK91|G1TherapeuticsInc
BBG000FJ0RK9|LGDisplay
BBG000BLRT07|IDEXX
BBG003LFWP05|BrightHorizonsFamilySolutio
BBG000BRNLL2|AlignTechnology
BBG000BCSST7|BOEING
BBG000QP35H2|FateTherapeuticsInc
BBG0029SNR63|CapriHoldingsLimited
BBG001J2QYS9|CaraTherapeuticsInc
BBG000BSJK37|AT&T
BBG001ZZPQJ6|RokuInc
BBG000BQLTW7|Oracle
BBG000PCQQL6|QurateRetailInc
BBG000HL7499|WorthingtonIndustriesInc
BBG0078Y1D92|SyneosHealthInc
BBG000PRJ2Z9|SpiritAeroSystemsHoldings
BBG000R7XX87|InsuletCorp
BBG000CZWZ05|BioMarinPharmaceuticalInc
BBG000BQ4WF8|ExelixisInc
BBG000BHTPZ4|ScanSourceInc
BBG000C734W3|RegeneronPharmaceuticals
BBG000BR37X2|Progressive
BBG000B9ZV28|AmedisysInc
BBG001D8R5D0|Xylem
BBG000Q4XNV1|BeldenInc
BBG000BKF014|LigandPharmaceuticalsInc
BBG000PXZFW2|WestlakeChemical
BBG00R2JZG39|O-IGlass
BBG000BW8S60|RaytheonTechnologies
BBG000C2V3D6|AgilentTechnologies
BBG000BHJWG1|AxonEnterpriseInc
BBG000BBCDZ2|RockwellAutomation
BBG00JPRDQH1|BiglariHoldingsInc
BBG000GJS7C1|NeurocrineBiosciencesInc
BBG000BBXB74|BayerischeMotorenWerkeAG
BBG000BG7423|CraneCo
BBG000BGXMG9|ChurchillDownsInc
BBG000BMGPW0|J&JSnackFoodsCorp
BBG00BN961G4|DuPontdeNemoursInc
BBG000DYGNW7|McKesson
BBG001MFW6D6|Chefs’WarehouseInc
BBG000H01H92|AMCNetworksInc
BBG000C4QB95|STAARSurgicalCo
BBG0027Z6X10|SpiritRealtyCapitalInc
BBG000BFLXV3|Pilgrim’sPrideCorp
BBG000BF6756|CrownHoldingsInc
BBG000GPXKX9|FleetCorTechnologiesInc
BBG009T22D49|SiteOneLandscapeSupplyInc
BBG000F964B6|AmericanStatesWaterCo
BBG000QPHD08|AxosFinancialInc
BBG005Y3XWH9|EaglePharmaceuticalsInc
BBG000BPZVW9|NewJerseyResourcesCorp
BBG000BD8ZK0|TaiwanSemiconductorManufacturing
BBG005XZHR97|VeritivCorp
BBG000BBGQF1|AARCorp
BBG000BL9MZ4|M/IHomesInc
BBG000DBKR53|SemtechCorp
BBG000BC5WJ4|MAXIMUSInc
BBG000BQPC32|Ford
BBG00DYNJGH9|HowmetAerospace
BBG000RQ2GY7|ProofpointInc
BBG000GLG0G0|GuangshenRailway
BBG000BKFZM4|Corning
BBG000K4ND22|Chevron
BBG000TYXCT9|HealthEquityInc
BBG000CVKZY0|CorVelCorp
BBG000BTC2N0|ShenandoahTelecommunications
BBG000CCFB17|Heritage-CrystalCleanInc
BBG000BH1NH9|Deere&Company
BBG001KJ7WJ5|AeriePharmaceuticalsInc
BBG00JHNKJY8|Twenty-FirstCenturyFox
BBG000BF3G77|CommerceBancshares
BBG000BRNH31|BottomlineTechnologiesDEInc
BBG000BLMY92|Mid-AmericaApartmentCommunities
BBG000BQWPC5|PG&E
BBG000BX8DC4|FootLocker
BBG000BGZT72|AlteryxInc
BBG001BP92V1|PenumbraInc
BBG000D2ZK61|REXAmericanResourcesCorp
BBG000CX0P89|GlobalPayments
BBG005DJFD43|InvitaeCorp
BBG000BM22F5|DormanProductsInc
BBG000BPQD31|MylanNV
BBG000BKWSR6|HuntingtonBancshares
BBG000BG1SX2|Coca-ColaConsolidatedInc
BBG000H8LGK2|MEDNAXInc
BBG000D4LWF6|Mondelez
BBG0029KJVB0|BlacklineInc
BBG000B9XG87|AMETEK
BBG000BB2KN0|LandstarSystem
BBG000DY28W5|Bio-RadLaboratoriesInc
BBG000PSKYX7|Visa
BBG000BP46T2|HermanMillerInc
BBG000BBJQV0|NVIDIA
BBG0026ZG4W0|XencorInc
BBG000LR8515|SallyBeautyHoldingsInc
BBG004NLQHL0|FastlyInc
BBG000BLGFJ9|L3HarrisTechnologiesInc
BBG00225ZDD0|CardlyticsInc
BBG001KY4N87|Aramark
BBG000FQ6PY6|CitrixSystems
BBG000BXRPH1|PioneerNaturalResources
BBG000BHBGN6|ContinentalResourcesInc
BBG0035M2ZB7|NewsCorp
BBG000J6XT05|ExelonCorporation
BBG000DZS2L9|QuakerChemicalCorp
BBG000BB5373|WesternUnion
BBG0025Y4RY4|AbbVie
BBG0018SLC07|Square
BBG000BWPP85|WernerEnterprisesInc
BBG003BW05K6|ScienceApplicationsInternati
BBG00LJYS1P8|ElancoAnimalHealthInc
BBG000BL0T06|UUFPIndustries,Inc
BBG000BF0672|Casey’sGeneralStoresInc
BBG000FRVHB9|Ventas
BBG007BBS8B7|ZynerbaPharmaceuticalsInc
BBG000BCZBF1|BostonBeerCoIncThe
BBG000BGGBT8|CarlisleCompaniesIncorporated
BBG000FFH4P5|Flowserve
BBG000C8NJ10|AvientCorporation
BBG000FKMP26|AdvancedEnergyIndustriesInc
BBG000BX9WL1|ZionsBancorporation
BBG00BT7PPY8|TabulaRasaHealthCareIn
BBG000BZ9223|EOGResources
BBG000BBS2Y0|Amgen
BBG00K4MPP27|VeoneerInc
BBG000CHSS88|OldDominionFreightLineInc
BBG000BC1L02|A.O.SmithCorporation
BBG000QS6NV8|MadrigalPharmaceuticalsInc
BBG000LD9JQ8|WynnResorts
BBG000BT0CM2|SVBFinancialGroup
BBG000BJ49H3|BorgWarner
BBG000BRD0D8|PNCFinancialServices
BBG000G2GJT7|HeronTherapeuticsInc
BBG000BS4MP5|Dillard’sInc
BBG000CTV4N4|EntegrisInc
BBG000BLDV98|H&RBlock
BBG000BP0KQ8|ElectronicArts
BBG000BTT3D1|PowerIntegrationsInc
BBG000BDLCQ0|ReinsuranceGroupofAmericaI
BBG000BRXTR8|RegalBeloit
BBG00H6YFFF5|ChinaBiologicProductsHoldings
BBG000BBK401|MatsonInc
BBG000CH5208|UnitedHealth
BBG000BSFRF3|Synopsys
BBG000BJZ7V7|HBFullerCo
BBG000BWPXQ8|BritishAmericanTobacco
BBG000C5HS04|NIKE
BBG000BSHH72|SouthernCopperCorp
BBG000HGTH33|Cars.comInc
BBG000PSJMV7|TexasRoadhouseInc
BBG000D13GN8|ZillowGroupInc
BBG000DB3KT1|WillisTowersWatson
BBG000BW3299|UnionPacificCorporation
BBG000BCVG28|PoolCorp
BBG00GTWPCQ0|DelphiTechnologies
BBG0059FN811|KeysightTechnologiesInc
BBG000C15114|Bio-Techne
BBG000BDTT76|MaterionCorp
BBG000BGLRN3|CenturyLink
BBG000D9KWL9|M&TBank
BBG000BRJL00|PPL
BBG0016T3GQ0|VisteonCorp
BBG000C90DH9|IPG
BBG000BH6360|DeluxeCorp
BBG000GRZDV1|StrategicEducationInc
BBG001WWJTK5|Dave&Buster’sEntertainmentInc
BBG003DKQRK4|MyoKardiaInc
BBG000JK9DK4|Children’sPlaceIncThe
BBG000JWD753|LasVegasSandsCorp
BBG0016MQ7C5|TPICompositesInc
BBG000G6Y5W4|McCormick&Co
BBG000DFMXT3|AspenTechnologyInc
BBG0018FQNS6|PaciraBioSciencesInc
BBG000BPMH90|MurphyOil
BBG000BB9Q78|StoneridgeInc
BBG000BJ3PD2|EatonCorporation
BBG00GVR8YQ9|Linde
BBG000RJ2J04|SS&CTechnologiesHoldingsInc
BBG003H0XV18|JOYYInc
BBG000N2HDY5|AristaNetworksInc
BBG000PPFKQ7|BroadridgeFinancialSolutions
BBG000G9W6L0|HubGroupInc
BBG000MHTV89|EPAMSystems
BBG000BB65D0|Gartner
BBG000D6L294|CimarexEnergy
BBG000FLZN98|MohawkIndustries
BBG000BR54L0|PulteGroup
BBG000BB6WG8|Archer-Daniels-MidlandCompany
BBG000C43RR5|eBay
BBG000G8N9C6|Nordstrom
BBG000BN2DC2|Salesforce
BBG000H8TVT2|Target
BBG00FWQ4VD6|UltaBeauty
BBG000HGYNZ9|SteelDynamicsInc
BBG000BQT4L6|People’sUnitedFinancial
BBG000BHKYH4|Ecolab
BBG001C7PMJ2|AppianCorp
BBG000C13CD9|CadenceDesignSystems
BBG000C8L273|InfineonTechnologiesAG
BBG000BCLYL9|MSCIndustrialDirectCoInc
BBG000J3D1Y8|OraSureTechnologiesInc
BBG000MQ1SN9|DaVitaHealthCarePartners
BBG000BQVTF5|PACCAR
BBG000BR85F1|PetroChina
BBG00P33SY72|PennantGroupInc
TCS003QRSQD3|HealthInsuranceInnovations
BBG000BGYWY6|O’ReillyAutomotive
BBG000C7X325|CarlZeissMeditecAG
BBG00HXSHDQ9|FunkoInc
BBG000BGX2S0|AptarGroup
BBG007GJ2F81|Floor&DecorHoldingsInc
BBG000BJD7C2|FAROTechnologiesInc
BBG000MBHNC8|MolinaHealthcareInc
BBG000BM5SR2|InternationalPaper
BBG000QFPM65|HuazhuGroup
BBG000BS0ZF1|RalphLauren
BBG000BBGGQ1|ValeroEnergyCorporation
BBG001J4BCN4|CoupaSoftwareInc
BBG000DQLV23|Bristol-MyersSquibb
BBG000BJ2D31|SimonPropertyGroup
BBG001KFKQM7|SproutsFarmersMarketInc
BBG000BGFGT8|Littelfuse
BBG000DHPN63|RealtyIncome
BBG0014GJCT9|PaloAltoNetworks
BBG000BB4HM6|LiveRampHoldingsInc
BBG000DQN9R3|MiddlebyCorpThe
BBG000CVRFS4|HyattHotelsCorp
BBG000FW5ZL6|FIBROGENINC
BBG002NLDLV8|Vipshop
BBG000CN80Y9|CorEnergyInfrastructureTrust
BBG000BVPV84|Amazon.com
BBG000D5S4M0|PolarisIndustriesInc
BBG000FDBX90|CenterPointEnergy
BBG000BG4202|CampbellSoup
BBG0035WV4N9|ManchesterUnitedPlc
BBG000C3G9J2|WorldAcceptanceCorp
BBG0046L1KL9|StitchFix
BBG000C3FGH9|GrahamHoldingsCo
BBG000CPBCL8|OceaneeringInternationalInc
BBG000BJQWD2|AkamaiTechnologies
BBG008P7F869|DenaliTherapeuticsInc
BBG000Q4NZ54|EnvestnetInc
BBG000H6HNW3|Twitter
BBG00HVKH3Q0|ANGIHomeservicesInc
BBG000R0L5J4|Teradata
BBG0018SLDN0|DropboxInc
BBG000C101X4|AbiomedInc
BBG000BBD5N1|Sanofi
BBG005DLMMZ6|NMIHoldingsInc
BBG000BQ2C28|NorthropGrumman
BBG000CR20B1|EastWestBan
BBG000BHK836|FLIRSystems
BBG000JH6683|IonisPharmaceuticalsInc
BBG000BCG930|Anthem
BBG000BC4185|HawaiianHoldingsInc
BBG000KK3464|SeacoastBankingCorpofFlori
BBG000BC4JJ4|AirProducts&Chemicals
BBG000F3CWW7|j2GlobalInc
BBG000G1C210|OrthofixMedicalInc
BBG000BD8PN9|BankofNewYorkMellon
BBG000BXPZB7|IngredionInc
BBG00CBYY6M1|HiltonGrandVacationsInc
BBG000BVWZF9|TylerTechnologiesInc
BBG000NS3P30|ExlServiceHoldingsInc
BBG000DD8WX1|UMBFinancial
BBG000BV6R84|ThorIndustriesInc
BBG000BKNX95|GoodyearTire&Rubber
BBG000BMQCP6|KirbyCorp
BBG000BCTQ65|XcelEnergy
BBG000N7MXL8|EtsyInc
BBG000BN53G7|Leggett&Platt
BBG00FN64XT9|DXCTechnology
BBG000C4FQG6|SturmRuger&CoInc
BBG000D2ZTS8|Hanesbrands
BBG00HY28K89|ResideoTechnologiesInc
BBG000BPRN29|OntoInnovationInc
BBG003338H34|ZscalerInc
BBG000BQV1S2|SynapticsInc
BBG0039320N9|Zoetis
BBG000BM6N47|TurtleBeachCorp
BBG000BB6G37|AnalogDevices
BBG000BC9938|VMwareInc
BBG000BW6JV4|IntegerHoldingsCorp
BBG000C17X76|Biogen
BBG007BVZ8H9|WorkivaInc
BBG000CGJMB9|EssexPropertyTrust
BBG000BH92D1|MeritorInc
BBG000BN84F3|QuestDiagnostics
BBG0019V9M65|TandemDiabetesCareInc
BBG000BH3JF8|Danaher
BBG000B9YJ35|Amphenol
BBG000DS5588|SpectrumBrandsHoldingsInc
BBG000C5Z443|ColfaxCorp
BBG000DMBXR2|JPMorgan
BBG000BM7HL0|Autodesk
BBG0065B7K59|MedpaceHoldingsInc
BBG000BT9DW0|Southern
BBG000BQTMJ9|PitneyBowes
BBG000BMNBY1|EuronetWorldwideInc
BBG007Z9V591|REGENXBIOInc
BBG000BKR1D6|WWGrainger
BBG001C7PM75|GuidewireSoftwareInc
BBG001CGB489|VeevaSystemsInc
BBG000G30YX4|AlexionPharmaceuticals
BBG000PZGB75|SPSCommerceInc
BBG000BQSBB2|PatrickIndustriesInc
BBG000BGVW60|DominionEnergyInc
BBG005GBRSR6|Marcus&MillichapInc
BBG000BWSGF4|Brown&Brown
BBG00NNG2ZJ8|Xerox
BBG000BKZB36|TheHomeDepot
BBG000H3GDJ8|Kemper
BBG000J1QLT0|ConstellationBrands
BBG0025X16Y5|SageTherapeuticsInc
BBG000BX28M0|USANAHealthSciencesInc
TCS000BKQG80|IACInterActiveCorp
BBG00KHRRDX3|AllogeneTherapeuticsInc
BBG004TPGBP5|MiratiTherapeuticsInc
BBG000BTR593|SouthwesternEnergy
BBG000GQGJT4|TreeHouseFoodsInc
BBG007DLZ601|RhythmPharmaceuticalsInc
BBG0089KM290|UnitedTechnologies
BBG007NLG4L3|CSWIndustrialsInc
BBG000QDVR53|CinemarkHoldingsInc
BBG000BTVJ25|Sysco
BBG000BK2F42|FidelityNationalInformation
BBG000BP6LJ8|AltriaGroup
BBG000DW4LB1|ArmstrongWorldIndustriesInc
BBG001B17MV2|WayfairInc
BBG000N625H8|FreedomHoldingCorp/NV
BBG000BBRPL4|EMCORGroup
BBG000BXM6V2|UnderArmour
BBG000BFPK65|CincinnatiFinancialCorporation
BBG0073F9RT7|LumentumHoldingsInc
BBG00R45JYB7|Arconic
BBG00441QMJ7|SnapInc
BBG000BL4504|ChesapeakeEnergyCorporation
BBG000C42WS4|CompassMineralsInternational
BBG00CZNLR47|VarexImagingCorp
BBG001KJ2HM9|HuntingtonIngallsIndustriesInc
BBG00L2DB535|Sohu.com
BBG000C060M4|AffiliatedManagersGroup
BBG000BKJG33|CorceptTherapeuticsInc
BBG001NDW1Z7|NutanixInc
BBG003PHHZT1|ModernaInc
BBG002832GV8|PBFEnergyInc
BBG000J094P3|RingCentralInc
BBG000FVXD63|RangeResources
BBG000DKCC19|TysonFoods
BBG000KTYB56|CentralGarden&PetCo
BBG000CF5097|GreenbrierCosInc
BBG000L5CJF3|XPOLogisticsInc
BBG000BG88X9|CommVaultSystemsInc
BBG00GBVBK51|BakerHughes
BBG000BC3BJ2|HenkelAG&Co
BBG007KC7PB0|IntelliaTherapeuticsInc
BBG001KY3845|AllisonTransmissionHoldings
BBG000BNNYW1|Mattel
BBG000F1ZSN5|RoperTechnologies
BBG00DW3SZS1|DellTechnologiesInc
BBG000BVVQQ8|Textron
BBG000DPW6P3|AnixterInternationalInc
BBG000CDMJW6|Cal-MaineFoodsInc
BBG000BN5HF7|Lennar
BBG000B9X8C0|Ameren
BBG000H1RYG7|PegasystemsInc
BBG000DR5QP5|Brink’sCo
BBG000BN1M88|LancasterColony
BBG000BQW085|HainCelestialGroupInc
BBG000BRB5D9|VonageHoldingsCorp
BBG000BT7JW9|Snap-on
BBG000BM9RH1|CopartInc
BBG005L86G05|AvanosMedicalInc
BBG000BF4D19|CommunityBankSystem
BBG000F7L5N7|DiscoveryCommunications(B)
BBG000BJ8YN7|FastenalCompany
BBG00KHY5S69|Broadcom
BBG00B3T3HD3|AlcoaCorporation
BBG000C1DHF5|CirrusLogicInc
BBG000BJKPG0|Fiserv
BBG000BSQLT9|SEIInvestmentsCompany
BBG000BK6MB5|GeneralElectricCompany
BBG000BB6R33|MaxLinearInc
BBG000BWBZN1|VarianMedicalSystems
BBG000KLB4Q1|SkyworksSolutions
BBG0016YQTR5|TRIPointeGroupInc
BBG000DCCZW2|AGCOCorp
BBG0019JZ882|KinderMorgan
BBG000BBR9P6|1-800-Flowers.comInc
BBG000B9XYV2|AmericanTower
BBG000F395V1|Coty
BBG000BCLBY5|AstronicsCorp
BBG000BRBX66|PlexusCorp
BBG002Q7J5Z1|TransUnion
BBG000BDDNH5|BallCorporation
BBG000PV2M48|HuronConsultingGroupInc
BBG000RFP8W6|EchoGlobalLogisticsInc
BBG000BPWXK1|NewmontGoldcorpCorporation
BBG000H001V3|HibbettSportsInc
BBG000JYP7L8|CelaneseCorp
BBG000MDCQC2|AmerisourceBergenCorp
BBG000BK5S78|GenescoInc
BBG000BVWLJ6|JohnsonControls
BBG000FH5YM1|FrontierCommunications
BBG000BCT197|AMNHealthcareServicesInc
BBG000BKY1G5|Welltower
BBG003CVMLQ2|LambWestonHoldingsInc
BBG000CHZ857|TotalS.A.
BBG00286S4N9|Phillips66
BBG00LBLCD02|TenableHoldingsInc
BBG000H3FZM6|Stericycle
BBG0033377Y3|HDSupplyHoldingsInc
BBG000DJN7L9|WatscoInc
BBG000BSV0W5|LivePersonInc
BBG000BL16Q7|HEICO
BBG000CSY9H9|BedBath&Beyond
BBG000BHX7N2|EmersonElectric
BBG000NDYB67|GeneralMotors
BBG000BB99S3|SiliconLaboratoriesInc
BBG000QX74T1|ChipotleMexicanGrill
BBG000GCSWR5|InterParfumsInc
BBG000BX4S53|MerckKGaA
BBG000BKFBD7|StateStreet
BBG000FSMWC3|Williams-SonomaInc
BBG003QRSQD3|BenefyttTechnologies
BBG0016SSV00|RenewableEnergyGroupInc
BBG000KHWT55|HP
BBG00CWTTQ41|AdvanSixInc
BBG000DSQLQ0|GrayTelevisionInc
BBG000BNGTQ7|LBrands
BBG000BMX289|COCA-COLA
BBG000BHP8J4|MelcoResorts&Entertainment
BBG000FC7366|MarkelCorp
BBG005P7Q881|AmericanAirlinesGroup
BBG000PYX812|ZumiezInc
BBG000MXH9C1|RedRobinGourmetBurgersInc
BBG000J2XL74|PhilipMorris
BBG000BFQYY3|Colgate-Palmolive
BBG005TJKDZ6|InstalledBuildingProducts
BBG000BP52R2|3MCompany
BBG000BHZ5J9|EQTCorporation
BBG000HCVWW4|FRPHoldingsInc
BBG000S9XXB8|QuinStreetInc
BBG000BZ2QG2|SurmodicsInc
BBG000BBL8V7|QuantaServices
BBG000MBDGM6|Equinix
BBG000BS5170|RoyalGold
BBG000BG14P4|CreeInc
BBG002B04MT8|Uber
BBG000FXW512|PerkinElmer
BBG000BGKHZ3|VeriSign
BBG000D8RG11|NRGEnergy
BBG000BW29L1|UniFirstCorpMA
BBG000BQQH30|ConocoPhillips
BBG000BCD3D5|ArrowElectronicsInc
BBG003NJHZT9|DatadogInc
BBG000BGSPS5|Curtiss-Wright
BBG000HGNYG8|ForresterResearchInc
BBG000BLXZN1|TractorSupply
BBG000BH2JM1|NortonLifeLockInc
BBG000C4LN67|Garmin
BBG002GBMZG4|DuluthHoldingsInc
BBG000MTDW24|SabraHealthCareREITInc
BBG000BBXLW4|AutoNation
BBG000R5HWZ1|AcceleronPharmaInc
BBG000BD2167|ItronInc
BBG000M44VW8|OwensCorning
BBG000BLMZK6|CarMax
BBG000F5YH15|WorldWrestlingEntertainment
BBG001KS9450|2UInc
BBG000DRM643|ICICIBank
BBG000BFL116|FirstSolar
BBG000BVMG26|MKSInstruments
BBG00DL8NMV2|TechnipFMC
BBG005XR47P5|CatalentInc
BBG001QYNR63|QuotientTechnologyInc
BBG000DPZHS3|NatusMedicalInc
BBG000WG2LQ1|GlaukosCorp
BBG002DZS299|AnaplanInc
BBG000FY4S11|Citigroup
BBG000BWVSR1|WasteManagement
BBG000C3VHF1|VicorCorp
BBG000BWB7V4|ValmontIndustries
BBG000BLDXH5|AllscriptsHealthcareSolution
BBG000CGC1X8|Qualcomm
BBG000BCWCG1|BestBuyCo.
BBG000DD3510|ApartmentInvestment&Management
BBG000BP3NW2|CabotMicroelectronics
BBG000BCMWM1|VailResortsInc
BBG000BVXFK6|PerficientInc
BBG000BSHJ96|SandersonFarmsInc
BBG000BF6RQ9|SpiritAirlinesInc
BBG000BMBL90|IllinoisToolWorks
BBG000BVQRY3|Toro
BBG000C3W281|MasimoCorporation
BBG000BJ5GK2|Expeditors
BBG000B9ZXB4|Abbott
BBG002BC7WC5|TrupanionInc
BBG000DSMS70|Illumina
BBG000BM6788|TraneTechnologies
TCS000BM0QL7|AmericanOutdoorBrandsCorp
BBG00D8JC882|YETIHoldingsInc
TCS00B6WH9G3|MatchGroupInc
BBG000BBK4B9|ChinaLifeInsurance
BBG00GVP5JL4|SimplyGoodFoodsCo
BBG000BVP5P2|SLGreenRealty
BBG000KCZPC3|IronMountain
BBG000F6ZWH2|Dick’sSportingGoodsInc
BBG000BLHRS2|Hershey
BBG000BMXK89|NCRCorp
BBG007HTCQT0|Momo
BBG000BJPDZ1|IntuitiveSurgical
BBG000G7QX50|PremierInc
BBG000QTF8K1|DexComInc
BBG00CVQZQ96|ITT
BBG000DVB833|GranIteConstructionInc
BBG000BFJT36|Church&Dwight
BBG00M1CKSK7|SolarWindsCorp
BBG000BFRRX8|CleanHarborsInc
BBG000BWCKB6|VF
BBG000NS03H7|MSGNetworksInc
BBG0022FDRY8|MongoDBInc
BBG000FQ7YR4|LiveNationEntertainmentInc
BBG000DN7P92|Stryker
BBG000BWLMJ4|WalgreensBootsAlliance
BBG000BLW530|EastmanChemicalCompany
BBG000BLRP41|UniversalDisplayCorp
BBG000C23PB0|LeidosHoldings
BBG00HVQF9K2|NationalVisionHoldingsInc
BBG000C45984|Loews
BBG000BD6DD9|MagellanHealthInc
BBG000BKLTM1|MRCGlobalInc
BBG0098VVDT9|Ollie’sBargainOutletHolding
BBG000CHWP52|DiscoveryCommunications(A)
BBG000BMZ7P7|KansasCitySouthern
BBG0056655S1|LGIHomesInc
BBG000D86F25|BWXTechnologies
BBG000BVDLH9|ThermoFisherScientific
BBG000BTT5B8|StandexInternationalCorp
BBG008NXC572|WestRock
BBG00J0BBZL0|SailPointTechnologiesHoldings
BBG000BWPR54|OSISystemsInc
BBG000FH8PX5|Allergan
BBG000BPDXF8|MSASafety
BBG000BGCQT9|CarpenterTechnologyCorp
BBG000H9LNX1|BJ’sRestaurantsInc
BBG000CJZ2W6|SINACorpChina
BBG0029ZX840|TwilioInc
BBG000CB8Q50|UniversalHealthServices
BBG000BV75B7|Tiffany&Co
BBG000DCNK80|RPMInternationalInc
BBG000M65M61|UnitedAirlinesHoldings
BBG000BVV7G1|TexasInstruments
BBG000PV2L86|WyndhamDestinations
BBG000F0KF42|Seagate
TCS651671075|ChesapeakeEnergyCorporation
BBG000PT6BR8|ChathamLodgingTrust
BBG000D9D830|Accenture
BBG000BYZ0Q5|TetraTech
BBG000BNMMJ3|HenrySchein
BBG000DH7JK6|PepsiCo
BBG0077VS2C0|TopBuildCorp
BBG000F6H8W8|CostcoWholesale
BBG000BKWCS0|Hill-RomHoldings
BBG001Q7HP63|RedfinCorp
BBG000BJ91B1|SPPlusCorp
BBG000BKL348|GenuineParts
BBG002BHBHM1|MallinckrodtPLC
BBG000BMFFQ0|JacobsEngineering
BBG000BJD1D4|51job
BBG001DCCGR8|MarathonPetroleum
BBG000BP1Q11|S&PGlobal
BBG000BLK267|Hubbell
BBG005MX5GZ2|EditasMedicineInc
BBG000BKD3K9|BuildersFirstSourceInc
BBG000BB72K8|LincolnElectricHoldings
BBG000BNBDC2|EliLilly&Co
BBG000BC7VW9|MYRGroupInc
BBG003QBJKN0|AllakosInc
BBG000C5QMB5|KornFerry
BBG000F2XXP2|SinclairBroadcastGroupInc
BBG000PQ4W72|GeneracHoldingsInc
BBG000BKZTP3|Harley-Davidson
BBG000BGF8B5|ManTechInternationalCorpVA
BBG000BCWSS3|BrunswickCorpDE
BBG000BCY878|BalchemCorp
BBG000BGGTW5|BlackbaudInc
BBG000BCQZS4|AmericanExpress
BBG000CN3S73|KimcoRealty
BBG000BJ41X2|InsperItyInc
BBG001J19V24|iRhythmTechnologies
BBG000FP1N32|NetApp
BBG000C2PL98|Cullen/FrostBankers
BBG000D1Y3P1|FormFactorInc
BBG000MJRJJ2|HowardHughesCorp
BBG000T8ZF80|Primerica
BBG000BVDBY2|Dril-QuipInc
BBG000BKKQ84|ColumbiaSportswearCompany
BBG000BQ5DS5|NorfolkSouthern
BBG000BWP7D9|WECEnergyGroup
BBG000BGKXV2|CooperTire&RubberCo
BBG000BT1715|JMSmucker
BBG000BSC0K9|DollarTree
BBG009S3NB30|AlphabetClassC
